data_name,seed,nll,energy,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf,mse
bio,0,-0.8112499900892669,0.2270972977081934,0.0593519118778845,0.0502858275145876,0.0446918041390531,0.0524275915733739,0.0616503437506217,0.0422954097317129,0.1072317439259267,0.2575960788218414
bio,42,-0.5000417536380244,0.2726726061573215,0.0666534533979846,0.0610359750468941,0.045236883465858,0.0521195705468748,0.0707215257719451,0.0312846255872179,0.1165952276365429,0.7801309102306179
bio,866,-0.7314622559968162,0.2368571863454931,0.0628122508379758,0.0622379448922241,0.0461926433604721,0.0525671793330533,0.066936106147135,0.0406591685525342,0.1195006155792404,0.330903302366827
bio,12,-0.68361416108468,0.2468248339844685,0.0531143191106179,0.0502547981107936,0.0401487667113542,0.0462736263140743,0.0549296374049256,0.0358118656292265,0.0990604686678624,0.3679290227591991
bio,4,-0.8188575821764329,0.2308439951316983,0.0601053001249537,0.0519712532450463,0.0484557166403415,0.0563436064357851,0.0633366703256672,0.0429601965873849,0.1120451535372173,0.2429296146420871
blog_data,0,-0.6154475666708865,0.6359058416495889,0.1381856638748767,0.061988148270017,0.1141899817828404,0.1163298420734324,0.0706371798858804,0.240322391613055,0.1773725154541306,0.7464718293335478
blog_data,42,-0.6472653494042865,0.6522828370837842,0.1385649869502601,0.0644330745405059,0.1157876121795783,0.1158068920091047,0.073664154604835,0.2258039763418294,0.1848751733363685,1.019514948634778
blog_data,866,-0.5527858266891059,0.6476060909739996,0.1416821753827192,0.065869311407461,0.1239030217215166,0.1245386567661317,0.0718589975672253,0.2039613137810917,0.194934797741599,0.8756928024655681
blog_data,12,-0.8996085908453343,0.628197986190602,0.1371900775169922,0.0622542426621509,0.1110324954329911,0.1128823552596367,0.0648133335477214,0.2401999601368177,0.1733452910083835,0.7707546383647595
blog_data,4,-0.5935133142491519,0.6436776983535896,0.1346158351180917,0.067220539107161,0.1285315691414525,0.1298696101974632,0.0727178100812233,0.2234119313248133,0.1827798902483309,0.8096267065759433
calcofi,0,0.5695712755301169,0.4197667873769748,0.0734413904685746,0.077359132523484,0.0781722749199937,0.0819230331851466,0.0748402606069791,0.0564547198581971,0.1138517269629891,0.330319152080587
calcofi,42,0.573958221102963,0.4201863660406665,0.0751498210470841,0.0803466797258485,0.0742589527224542,0.0777852356770396,0.0732595287654705,0.0597907481441164,0.1130477468318799,0.3312771343352163
calcofi,866,0.5696808904284189,0.42039600409129085,0.07426463605976906,0.07787328242410381,0.0716967396085941,0.07539095944028441,0.07484589972603722,0.06608319793780874,0.11287408013350698,0.33169978445380177
calcofi,12,0.5615109680455272,0.41855913122035876,0.07885395536715743,0.08678147294206404,0.07377422611549997,0.0773267721084236,0.07751436322974432,0.05273426729332687,0.12132284579751622,0.32791293997849735
calcofi,4,0.5675114708005631,0.4211901944412404,0.07838052205991845,0.08437179860134586,0.0706870299255272,0.07453254578603792,0.07715922686028756,0.06260317705665566,0.11750566179887588,0.3334028184758264
ansur2,0,1.7622244358062744,0.5293248295783997,0.06064392998814583,0.06636884994804859,0.12115425616502762,0.1223149336874485,0.06569909676909447,0.16669192910194397,0.08037911541759968,0.36663927137851715
ansur2,42,1.7306807041168213,0.5265136659145355,0.0640947725623846,0.0686809029430151,0.09592917189002037,0.09996913373470306,0.06554674729704857,0.18066488206386566,0.06428320333361626,0.36251282691955566
ansur2,866,1.8121663331985474,0.5446806848049164,0.07807468250393867,0.08285193890333176,0.12970402464270592,0.13209517300128937,0.0782235860824585,0.18642454594373703,0.08883603662252426,0.3936857581138611
ansur2,12,1.8343324661254883,0.5479926466941833,0.08531422913074493,0.09313420951366425,0.10214515775442123,0.10051696002483368,0.07731790840625763,0.1661640927195549,0.10828030481934547,0.39226147532463074
