data_name,s,prerank,pce,nll,energy,total_train_time,total_inference_time
bio,1000,density,0.021410337548849044,-0.6219643851121267,0.24156519799840218,379.0305256639452,0.434591442765668
bio,100,cdf,0.024380096161336292,-0.681855659274494,0.23880378142291425,58.57002695900543,0.045181061428350704
bio,1000,cdf,0.024189971789133315,-0.7934025385800529,0.2336164385664697,860.8846649033328,0.3414955162986492
blog_data,100,marginal,0.022942725805786705,-0.33069746688765994,0.6474122839458918,3.788417002481098,0.01906529733290275
blog_data,1000,marginal,0.020781670097198526,-0.32906277389344524,0.6070721634363724,4.852760177648936,0.01392534658468018
blog_data,100,mean,0.022091138571248215,-0.581337730005636,0.6701643709409035,3.376537201266425,0.017040973179973662
blog_data,1000,mean,0.023597986847793653,-0.5931514016652512,0.666332151930211,3.490678201049256,0.016845144998903074
blog_data,100,variance,0.02277781596502005,-0.36624771451293414,0.6652386501684027,3.850288453969794,0.016376389586366714
blog_data,1000,variance,0.02222558085696172,-0.4158654766062559,0.6815294835527065,3.841047683583262,0.01675461114694675
blog_data,100,dependency,0.02096097720629078,-0.6019994288177813,0.6704151307122183,4.436841838946566,0.016404814327446123
blog_data,1000,dependency,0.02384389348138692,-0.32902164258441685,0.6895032999879223,3.4048958802285294,0.016402458151181538
blog_data,100,pca,0.024363110915331516,-0.47241452083749286,0.6624734310780541,6.139921125497979,0.01727625975230088
blog_data,1000,pca,0.023985705527840025,-0.525695273431681,0.6645877149145482,5.280452506019113,0.019901969594260056
blog_data,100,density,0.025993063698633242,-0.683018166634996,0.5802791441901255,60.360365313570945,0.06331466739842047
blog_data,1000,density,0.03419654464380721,-0.4451634200700259,0.5929721482729507,277.86557541220293,0.4799788743335133
blog_data,100,cdf,0.02191548556152542,-0.7513714942891719,0.6375428963515718,23.738685441498333,0.045527368302767476
blog_data,1000,cdf,0.024999669405742216,-0.5499493383755119,0.6297885038084903,219.46000754918592,0.34188869091837354
calcofi,100,marginal,0.020012657219708404,0.5914627644507324,0.42173259999571727,56.84484575955042,0.10147794020206978
calcofi,1000,marginal,0.020039386702936236,0.5950033856289727,0.4210372757197929,39.1773180458229,0.10289539115037769
calcofi,100,mean,0.02081333035299899,0.5835557031844344,0.42128307929559916,52.63833692936848,0.10659135766327381
calcofi,1000,mean,0.02076765028818534,0.5910992150296684,0.4210780893428987,42.73919002231366,0.10124079761250565
calcofi,100,variance,0.01920890371743668,0.5888769792220673,0.4204413476360946,45.03541652081379,0.0916116207682838
calcofi,1000,variance,0.01909899977847793,0.5996526178880399,0.42051402645326463,36.52203560469982,0.0962859382852912
calcofi,100,dependency,0.019131440335704686,0.588518382637065,0.4215980585382766,49.02853841051304,0.09632524220117679
calcofi,1000,dependency,0.01915845401465752,0.6076945390458367,0.42091364426021816,43.995978535416846,0.11893011097951482
calcofi,100,pca,0.02068101106790685,0.606648339318628,0.4208635591408786,42.74446446592143,0.11335438656775902
calcofi,1000,pca,0.02031461937360841,0.5938075815617037,0.42028860281370267,70.50335007826797,0.22056004606808224
calcofi,100,density,0.020325073724350416,0.5912748541244689,0.42031211180596795,521.9234024526473,0.8922151738156875
calcofi,1000,density,0.019759043431919098,0.5887760102373212,0.42004895557751176,2527.1844952759643,7.831097039021552
calcofi,100,cdf,0.020680316911712914,0.5870599363218335,0.42074725269770424,632.1795472654825,0.6181858989720543
calcofi,1000,cdf,0.02111749355182318,0.5947626178004161,0.42143725018416134,4038.3497985503636,5.252148024877533
ansur2,100,marginal,0.03325034864246845,1.7516398429870605,0.5310221016407013,4.413255954378595,0.008738049399107694
ansur2,1000,marginal,0.03895330196246505,1.8243634700775146,0.5327509343624115,1.9503108081718286,0.008455367557083567
ansur2,100,mean,0.04321775306016207,1.8835114240646362,0.5574049651622772,2.334802695379282,0.008653263840824366
ansur2,1000,mean,0.04232809878885746,1.8662123084068298,0.541541337966919,2.2017550591845065,0.010668759824087222
ansur2,100,variance,0.030222567729651928,1.7878296375274658,0.5328048467636108,2.938593968252341,0.008999253048871954
ansur2,1000,variance,0.03239138703793287,1.795747995376587,0.5341136157512665,2.871739020726333,0.008908730046823621
