data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
meps_21,42.0,mean,0.0181910640094429,-1.6705920547246933,0.4022975694388151,0.6818330250680447,150.40688457596116,88.0,72.0
meps_21,866.0,mean,0.0235585371847264,-1.7512105740606785,0.4246036931872368,0.780023854225874,148.03592858696356,87.0,71.0
meps_21,12.0,mean,0.0259669146616943,-1.331651650369167,0.4397227335721254,0.6872242819517851,97.00344508583656,53.0,37.0
meps_21,4.0,mean,0.0242388513870537,-1.7347576841711998,0.4190016463398933,0.7427113428711891,174.54849822516553,105.0,89.0
meps_19,0.0,mean,0.025621140084695,-1.7306343540549278,0.4072015918791294,0.7273382227867842,175.60222150897607,103.0,87.0
meps_19,42.0,mean,0.0264760446152649,-1.7217069119215012,0.3805987406522035,0.6239168643951416,194.10399693902585,111.0,95.0
meps_19,866.0,mean,0.0261326230829581,-1.795890174806118,0.4202458895742893,0.7171547692269087,175.4795202850364,100.0,84.0
meps_19,12.0,mean,0.0265735044376924,-1.8728454783558848,0.3744179774075746,0.5338913183659315,170.37151680211537,95.0,79.0
meps_19,4.0,mean,0.0231989916064776,-1.7447269931435585,0.4160328526049852,0.7003286462277174,191.23255623993464,111.0,95.0
meps_20,0.0,mean,0.0218116315081715,-1.5045759346750047,0.4403753678003947,0.934804336892234,131.99850102490743,73.0,57.0
meps_20,42.0,mean,0.0248082309650878,-1.9956403838263617,0.3795143365859985,0.6279033323129019,224.5618968978524,122.0,106.0
meps_20,866.0,mean,0.0223849250728057,-1.724733293056488,0.3988258739312489,0.6978560636440913,207.36981270718388,112.0,96.0
meps_20,12.0,mean,0.0268549533664352,-1.5482466949356928,0.441841979821523,0.6757843229505751,130.34119781595655,69.0,53.0
meps_20,4.0,mean,0.0216501194259358,-1.6181722150908575,0.4388463977310393,0.8943025983042188,140.98124468605965,76.0,60.0
house,0.0,mean,0.0266260250026117,1.57411267446435,0.6592942916828654,0.6255024852960006,81.08571400889196,39.0,23.0
house,42.0,mean,0.0250144827625025,4.760298604550569,0.563269177208776,0.4938020589558974,717.5420031729154,345.0,329.0
house,866.0,mean,0.0381411514852357,2.055252080378325,0.7267088786415432,0.7041818525480188,50.14824686013162,24.0,8.0
house,12.0,mean,0.0209134406531634,1.126518576041512,0.5317138938800149,0.4625445047150487,779.903093673056,379.0,363.0
house,4.0,mean,0.021198868913495,0.7412356656530629,0.5502666727356289,0.5085663497447968,954.5538853879552,455.0,439.0
bio,0.0,mean,0.0223959326634512,-0.6760588428553413,0.2398409112995746,0.2808182322073216,891.0159785051364,277.0,261.0
bio,42.0,mean,0.0219190503817562,-0.5034259432086757,0.2746469854724173,0.789820556108858,1161.0017645780465,309.0,293.0
bio,866.0,mean,0.0186327575322459,-0.693454689839307,0.2418728920758939,0.3380723204098496,1510.304991117213,388.0,372.0
bio,12.0,mean,0.0211758492879715,-0.463889657866721,0.2530160671940036,0.3731483616957478,936.6614609740208,246.0,230.0
bio,4.0,mean,0.0183967701250723,-0.7593524385901058,0.2386408921550302,0.2574711104526239,2176.8629986240994,594.0,578.0
blog_data,0.0,mean,0.0225804023034239,-0.4711184385469404,0.6667918461864277,0.7641807915800709,299.4003538421821,92.0,76.0
blog_data,42.0,mean,0.0233390532370846,-0.4516757405915503,0.6931912919222298,0.94932256916822,191.9082139870152,60.0,44.0
blog_data,866.0,mean,0.0227360684835052,-0.5701276038662862,0.6914240687580432,0.91534709324271,242.8601316299755,75.0,59.0
blog_data,12.0,mean,0.0229928295238543,-0.321413397978423,0.679827976024757,0.8250112604286711,252.06001046393067,79.0,63.0
blog_data,4.0,mean,0.0238470012416779,-0.3311787333528874,0.6893172930862944,0.8938772526838011,195.8984948040452,61.0,45.0
calcofi,0.0,mean,0.020223168219917,0.5827993242805746,0.4211350549168947,0.3423627845849059,9762.912869194988,211.0,195.0
calcofi,42.0,mean,0.0206151372790258,0.5891938031251941,0.4217887477902304,0.3403300064764604,8233.81406515697,170.0,154.0
calcofi,866.0,mean,0.0201290186656983,0.5911189566264633,0.4218062942205858,0.3468089415965711,6597.390963986982,134.0,118.0
calcofi,12.0,mean,0.0201871319582975,0.588793960313837,0.4202183548267148,0.3321926947056997,2678.112074025208,110.0,94.0
calcofi,4.0,mean,0.0203652003547176,0.5838934542658198,0.4227636534751964,0.3477089424625414,4322.514206973137,177.0,161.0
ansur2,0.0,mean,0.0480063799768686,1.8577330708503723,0.5435456335544586,0.3669121414422989,256.6965052948799,213.0,197.0
ansur2,42.0,mean,0.0189351793378591,1.8690543174743648,0.5346238315105438,0.366430714726448,292.3448880740907,236.0,220.0
ansur2,866.0,mean,0.034335920587182,1.848107635974884,0.548877090215683,0.3950604200363159,295.76985475211404,239.0,223.0
ansur2,12.0,mean,0.0625972989946603,1.9242356419563291,0.5565437376499176,0.387578621506691,220.17132385703732,167.0,151.0
ansur2,4.0,mean,0.0207103220745921,1.805205523967743,0.5204846262931824,0.3484410345554352,261.5115862840321,197.0,181.0
taxi,0.0,mean,0.0274165633799774,1.761411998953138,0.6938178769179753,0.8037445792130061,440.6109647569247,150.0,134.0
taxi,42.0,mean,0.0238111791467028,1.8218227403504508,0.7131375185080937,0.8514715237276894,478.3411165589933,168.0,152.0
taxi,866.0,mean,0.0216557336305933,1.809300480570112,0.6959343620709011,0.8169765106269291,811.4883406611625,275.0,259.0
taxi,12.0,mean,0.0213953773690653,1.753257552215031,0.7013173869677952,0.8317982247897557,1811.2986426879647,613.0,597.0
taxi,4.0,mean,0.0213180566273097,1.7955342377935135,0.7125647936548506,0.8568482543740954,616.7807680659462,208.0,192.0
wage,0.0,marginal,0.032037897594273,1.490869951248169,0.7035111546516418,0.6994333446025849,160.1315413590055,133.0,117.0
wage,42.0,marginal,0.0302839608862996,1.065893691778183,0.729630845785141,0.7565008103847504,123.32601656089535,100.0,84.0
wage,866.0,marginal,0.0341688082553446,0.9611552834510804,0.7158909380435944,0.7210508406162262,106.805647311965,86.0,70.0
