data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
meps_21,4.0,marginal,0.0988829126581549,-1.6671199947595596,0.4239396043121815,0.754168801009655,110.5287826169515,64.0,48.0
meps_19,0.0,marginal,0.106239371933043,-1.931794196367264,0.3859003018587827,0.684153476729989,171.45738663198426,98.0,82.0
meps_19,42.0,marginal,0.1085172658786177,-1.8475523740053177,0.3797003384679556,0.6179915852844715,134.75687849102542,77.0,61.0
meps_19,866.0,marginal,0.1149274031631648,-2.064232788980007,0.3693142402917146,0.5892795231193304,189.6435311830137,109.0,93.0
meps_19,12.0,marginal,0.0989610888063907,-2.0218273028731346,0.3471240866929292,0.4616980105638504,240.2028166149976,132.0,116.0
meps_19,4.0,marginal,0.1080925986170768,-1.968200996518135,0.3858389835804701,0.6443333346396685,162.86624834605027,94.0,78.0
meps_20,0.0,marginal,0.0786491800099611,-1.716941581832038,0.4213060256507661,0.8840023825565974,122.36939462798182,66.0,50.0
meps_20,42.0,marginal,0.1152906554440657,-2.1032342778311834,0.3564896749125587,0.5613151573472552,166.19544535700695,87.0,71.0
meps_20,866.0,marginal,0.1128756933742099,-1.8051510916815865,0.3944099893172582,0.6689814858966403,110.98306847200728,60.0,44.0
meps_20,12.0,marginal,0.1066656129227744,-1.6215283672014873,0.4265946729315651,0.6446598768234253,88.7150024289731,48.0,32.0
meps_20,4.0,marginal,0.0839203099409739,-1.8228713141547308,0.4053782092200385,0.8167762574222353,186.7396394570824,101.0,85.0
house,0.0,marginal,0.0866611263026361,1.4386543346487957,0.6506935098896856,0.643121151820473,61.924458925030194,28.0,12.0
house,42.0,marginal,0.1048170668275459,6.512564862551897,0.5035515090693599,0.4435148407583651,562.3014862340642,276.0,260.0
house,866.0,marginal,0.1033425382945848,1.1448440033456553,0.610807390316673,0.5934148404909216,101.79542123805732,49.0,33.0
house,12.0,marginal,0.1091086310536965,17.26538708806038,0.5066080987453461,0.4450377161088197,443.734907071921,215.0,199.0
house,4.0,marginal,0.1031484276704166,0.5820372765478881,0.5192764556926229,0.4842170165932696,520.8453778980765,253.0,237.0
bio,0.0,marginal,0.0549906540442915,-0.8167091894383524,0.2269201445228913,0.2616424149304044,1121.1484640460694,337.0,321.0
bio,42.0,marginal,0.0576378617654828,-0.3515485611324216,0.2827039436966765,0.7932605511125397,222.86166919604875,67.0,51.0
